"Isbn";"Author"
"9783426600214";"Michael Crichton"
"9783426603130";"Sibylle Schmidt"
"9783426603130";"Susan Sloan"
"9783426605684";"Kiana Davenport"
"9783426605684";"Margarete Längsfeld"
"9783426606483";"Salman Rushdie"
"9783426609569";"Marion Zimmer Bradley"
"9783426611388";"Craig Smith"
"9783426611456";"Eileen Campbell"
"9783426611456";"Petra Hrabak"
"9783426611456";"Rita Seuß"
"9783426612828";"Marcel Bieger"
"9783426612828";"Susan Carroll"
"9783426615355";"Nick Hornby"
"9783426616659";"Janine Boissard"
"9783426617274";"Wolfram Fleischhauer"
"9783426617465";"Peter Mayle"
"9783426618301";"Edward Rutherfurd"
"9783426619346";"Anne West"
"9783426619858";"Susanna Tamaro"
"9783426620687";"Friedrich Ani"
"9783426621653";"Ulli Olvedi"
"9783426622254";"James Ellison"
"9783426622544";"Ulrike Schweikert"
"9783426624029";"Dr. Christa Seibicke"
"9783426624029";"P. D. James"
"9783426624685";"Anne West"
"9783426650752";"Eva Heller"
"9783426774298";"Robert Rau"
"9783426776544";"Peter Kelder"
"9783426871874";"Christopher A. Weidner"
"9783430175814";"Gerhard Prause"
"9783430175814";"Tratschke"
"9783440066737";"Ria Fehlau"
"9783442030798";"Alexandra Baumrucker"
"9783442030798";"Margery Allingham"
"9783442054671";"Birgit Herrmann"
"9783442054671";"Sue Grafton"
"9783442067855";"Christel Rost"
"9783442067855";"Gabriele Conrad"
"9783442067855";"Sidney Sheldon"
"9783442089833";"Anne Delbee"
"9783442089833";"Helmut Kossodo"
"9783442092635";"Sidney Sheldon"
"9783442092635";"Sigurd Engel"
"9783442096480";"Amy Tan"
"9783442096480";"Sabine Lohmann"
"9783442098422";"Anne Rice"
"9783442098422";"Michael Schulte"
"9783442115365";"Luis Murschetz"
"9783442115365";"Wolf Schneider"
"9783442133512";"Caroline Einhäupl"
"9783442133512";"Laura Wilson"
"9783442139118";"Dieter Markert"
"9783442161171";"Allen Carr"
"9783442161171";"Petra Wackerle"
"9783442215485";"Sabrina Fox"
"9783442309641";"Catherine Millet"
"9783442309641";"Gaby Wurster"
"9783442350483";"Eleanor Cooney"
"9783442350483";"Verena Koch"
"9783442350605";"Sally Beauman"
"9783442350605";"Uta Hege"
"9783442351473";"Federica De Cesco"
"9783442351589";"Eva Ibbotson"
"9783442351589";"Monika Curths"
"9783442352708";"Eileen Campbell"
"9783442352982";"Gertrud Wittich"
"9783442352982";"Susan Elizabeth Phillips"
"9783442353798";"Allan Folsom"
"9783442353798";"Wulf Bergner"
"9783442353866";"Daniel Altieri"
"9783442353866";"Eleanor Cooney"
"9783442353972";"F. Paul Wilson"
"9783442353972";"Heinz Zwack"
"9783442354726";"Dagmar Roth"
"9783442354726";"Lisa Scott"
"9783442355051";"Marion Philadelphia"
"9783442355907";"Kathy Reichs"
"9783442355907";"Klaus Berr"
"9783442356188";"James Clavell"
"9783442356188";"Werner Peterich"
"9783442356973";"Gloria Ernst"
"9783442356973";"Sharon Maas"
"9783442357789";"Christoph Göhler"
"9783442357789";"Linda Howard"
"9783442410668";"Charlotte Link"
"9783442411580";"Tanja Kinkel"
"9783442413331";"Joy Fielding"
"9783442413331";"Mechtild Sandberg-Ciletti"
"9783442413508";"Elizabeth George"
"9783442413508";"Mechtild Sandberg-Ciletti"
"9783442416103";"Sally Beauman"
"9783442420155";"Christian Spiel"
"9783442420155";"Ruth Rendell"
"9783442420971";"David L. Lindsey"
"9783442420971";"Elke Vom Scheidt"
"9783442421350";"Mechtild Sandberg-Ciletti"
"9783442421350";"Minette Walters"
"9783442423668";"Akif Pirincci"
"9783442424405";"Gabriel García Márquez"
"9783442424627";"Mechtild Sandberg-Ciletti"
"9783442424627";"Minette Walters"
"9783442424740";"Allan Folsom"
"9783442424740";"Rainer Schmidt"
"9783442425280";"Christopher Davis"
"9783442425280";"Ron Nyswaner"
"9783442426034";"Charlotte Link"
"9783442427987";"Elizabeth George"
"9783442427987";"Mechtild Sandberg-Ciletti"
"9783442429431";"Donna Tartt"
"9783442429431";"Rainer Schmidt"
"9783442429554";"Tanja Kinkel"
"9783442429646";"Ariane Böckler"
"9783442429646";"Irene Nießen"
"9783442429646";"Maeve Haran"
"9783442429790";"David L. Lindsey"
"9783442429790";"Elke Vom Scheidt"
"9783442430871";"Joy Fielding"
"9783442430871";"Mechtild Sandberg-Ciletti"
"9783442431373";"Federica De Cesco"
"9783442431878";"Bernhard Robben"
"9783442431878";"Nicholas Evans"
"9783442432073";"Mark Childress"
"9783442432073";"Rudolf Hermstein"
"9783442434138";"Eva Ibbotson"
"9783442434138";"Liselotte Julius"
"9783442435289";"Federica De Cesco"
"9783442435289";"Federica DeCes"
"9783442435364";"Anette Grube"
"9783442435364";"Patricia Cornwell"
"9783442435838";"F. Paul Wilson"
"9783442435838";"Wulf Bergner"
"9783442435951";"Claudia Keller"
"9783442437610";"Angelika Fel A"
"9783442437610";"Martha Grimes"
"9783442438242";"Katherine Neville"
"9783442438242";"Monika Curths"
"9783442438655";"Amelie Fried"
"9783442438792";"Sidney Sheldon"
"9783442438914";"Doris Gercke"
"9783442439010";"Monika Blaich"
"9783442439010";"Patricia Cornwell"
"9783442439027";"Patricia Cornwell"
"9783442439027";"Tina Hohl"
"9783442439041";"Anette Grube"
"9783442439041";"Patricia Cornwell"
"9783442439737";"Minette Walters"
"9783442440245";"Pieke Biermann"
"9783442441082";"Elizabeth George"
"9783442441082";"Mechtild Sandberg-Ciletti"
"9783442441181";"John Maddox Roberts"
"9783442441181";"Kristian Lutze"
"9783442441389";"Daniela Huzly"
"9783442441389";"Patricia Cornwell"
"9783442442355";"Alex Garland"
"9783442442355";"Rainer Schmidt"
"9783442442508";"Mechtild Sandberg-Ciletti"
"9783442442508";"Minette Walters"
"9783442442539";"Anne Rice"
"9783442442539";"Gloria Ernst"
"9783442442546";"Charlotte Link"
"9783442443789";"Klaus Modick"
"9783442443789";"Sebastian Faulks"
"9783442443925";"Ariane Böckler"
"9783442443925";"Helen Fielding"
"9783442444021";"Elizabeth George"
"9783442444021";"Mechtild Sandberg-Ciletti"
"9783442445073";"Kurt Vonnegut"
"9783442446018";"Ahdaf Soueif"
"9783442446018";"Angelika Fel A"
"9783442446780";"Kristian Lutze"
"9783442446780";"Robert Mawson"
"9783442446926";"Björn Larsson"
"9783442446926";"Jörg Scherzer"
"9783442446933";"Kristian Lutze"
"9783442446933";"Richard North Patterson"
"9783442447039";"Minette Walters"
"9783442447183";"Björn Larsson"
"9783442447183";"Knut Krüger"
"9783442447664";"Ruth Rendell"
"9783442448180";"Christoph Hahn"
"9783442448180";"Jonathan Kellerman"
"9783442448265";"Frederick Forsyth"
"9783442448265";"Wulf Bergner"
"9783442448333";"Anna Kuhlig-Wilkinson"
"9783442448333";"Molly Katz"
"9783442448388";"Arundhati Roy"
"9783442448395";"Sidney Sheldon"
"9783442448791";"Elke Vom Scheidt"
"9783442448791";"Marlo Morgan"
"9783442449873";"Detlev Ullrich"
"9783442449873";"Ethan Coen"
"9783442449897";"Alex Garland"
"9783442449897";"Thomas Mohr"
"9783442449910";"Akif Pirinçci"
"9783442450022";"Marcus Ingendaay"
"9783442450022";"William Gaddis"
"9783442450138";"Eike Schönfeld"
"9783442450138";"Joseph Mitchell"
"9783442450145";"Ellen Schlootz"
"9783442450145";"Ian Rankin"
"9783442450329";"Batya Gur"
"9783442450329";"Mirjam Pressler"
"9783442450732";"Bill Bryson"
"9783442450732";"Claudia Holzförster"
"9783442451753";"Angelika Bardeleben"
"9783442451753";"Mitch Albom"
"9783442452040";"Benjamin Von Stuckrad-"
"9783442452040";"Benjamin Von Stuckrad-Barre"
"9783442455232";"Anthony Bourdain"
"9783442455232";"Dinka Mrkowatschki"
"9783442455706";"Wladimir Kaminer"
"9783442540358";"Douglas Coupland"
"9783442541034";"Guido Eckert"
"9783442541423";"Claudia Feldmann"
"9783442541423";"Louise Rafkin"
"9783442541621";"Wladimir Kaminer"
"9783442541669";"Chuck Palahniuk"
"9783442541669";"Werner Schmitz"
"9783442541751";"Wladimir Kaminer"
"9783442545544";"Wladimir Kaminer"
"9783442720002";"E.W. Heine"
"9783442720118";"Irvin D. Yalom"
"9783442720118";"Uda Strätling"
"9783442720149";"Klaas Huizing"
"9783442720309";"Sandra West Prowell"
"9783442721443";"Robert Hültner"
"9783442721658";"Linde Birk"
"9783442721658";"Luciano De Crescenzo"
"9783442722358";"Belle Yang"
"9783442722402";"Brigitte Aubert"
"9783442722402";"Susanne Staatsmann"
"9783442722495";"Christa Krüger"
"9783442722495";"David Guterson"
"9783442723188";"Dava Sobel"
"9783442723300";"Irvin D. Yalom"
"9783442723300";"Michaela Link"
"9783442723836";"Zoë Jenny"
"9783442724291";"Joyce Johnson"
"9783442724291";"Thomas Nils Lindquist"
"9783442724628";"Annette Meyer-Prien"
"9783442724628";"Faye Kellerman"
"9783442724680";"Anette Grube"
"9783442724680";"Arundhati Roy"
"9783442725571";"Christel Hildebrandt"
"9783442725571";"Hakan Nesser"
"9783442725786";"Robert Schneider"
"9783442725984";"Gabriele Haefs"
"9783442725984";"Hakan Nesser"
"9783442726325";"Arthur Golden"
"9783442726325";"Gisela Stege"
"9783442726684";"Giovanni Bandini"
"9783442726684";"Haruki Murakami"
"9783442726738";"Faye Kellerman"
"9783442726738";"Susanne Aeckerle"
"9783442726844";"Paule Constant"
"9783442727100";"Jim Crace"
"9783442727100";"Walter Ahlers"
"9783442727360";"Peter K. Wehrli"
"9783442727759";"Bruce Alexander"
"9783442727759";"Dr. Andreas Jäger"
"9783442727957";"Giovanni Bandini"
"9783442727957";"Haruki Murakami"
"9783442728268";"Dieter Wellershoff"
"9783442728312";"Doreen Daume"
"9783442728312";"Marek Krajewski"
"9783442728367";"Helen Humphreys"
"9783442728367";"Stephanie Schaffer-de Vries"
"9783442728725";"Mirjam Pressler"
"9783442728725";"Shulamit Lapid"
"9783442729685";"Stefan Heym"
"9783442729692";"Klaas Huizing"
"9783442729722";"Mirjam Pressler"
"9783442729722";"Shulamit Lapid"
"9783442730063";"Anette Grube"
"9783442730063";"Manil Suri"
"9783442730360";"Amitav Ghosh"
"9783442730360";"Sabine Maier-Längsfeld"
"9783442730988";"Anna Malyschewa"
"9783442730988";"Olaf Terpitz"
"9783442750542";"Barbara Linner"
"9783442750542";"Judith Katzir"
"9783442755004";"Daniel Jonah Goldhagen"
"9783442755004";"Klaus Kochmann"
"9783442760770";"Wolf J. Siedler"
"9783446152960";"Gaston Leroux"
"9783446152960";"Johannes Piron"
"9783446152960";"Richard Alewyn"
"9783446163676";"Carl Friedrich Von Weizsäcker"
"9783446177109";"Gabriele Haefs"
"9783446177109";"Jostein Gaarder"
"9783446177109";"Quint Buchholz"
"9783446178694";"Helga Van Beuningen"
"9783446178694";"Margriet De Moor"
"9783446180857";"Burkhart Kroeber"
"9783446180857";"Umberto Eco"
"9783446190290";"Botho Strauß"
"9783446200487";"Burkhart Kroeber"
"9783446200487";"Umberto Eco"
"9783446201880";"Isabel Allende"
"9783446201880";"Svenja Becker"
"9783446202214";"Helga Van Beuningen"
"9783446202214";"Margriet De Moor"
"9783446203969";"Reinhard Kaiser"
"9783446203969";"Susan Sontag"
"9783451048586";"José L. Sampedro"
"9783453002395";"Richard Bachman"
"9783453002395";"Stephen King"
"9783453003125";"Stephen King"
"9783453017979";"Robert Ludlum"
"9783453021341";"Stephen King"
"9783453025424";"Thomas Harris"
"9783453025653";"Arthur C. Clarke"
"9783453036970";"Stephen King"
"9783453051362";"Thomas Harris"
"9783453052543";"Stephen King"
"9783453061187";"Andreas Brandhorst"
"9783453061187";"John Grisham"
"9783453064034";"Colin Forbes"
"9783453071179";"Christel Wiemken"
"9783453071179";"John Grisham"
"9783453075658";"John Grisham"
"9783453088436";"Wolfgang Hohlbein"
"9783453088535";"Alastair MacNeill"
"9783453088535";"Alastair McNeill"
"9783453088535";"Alistair MacLea"
"9783453088887";"Stephen King"
"9783453090576";"Stephen King"
"9783453092006";"Dean R. Koontz"
"9783453092419";"Alan Lightman"
"9783453092471";"Arthur C. Clarke"
"9783453092471";"Gentry Lee"
"9783453092471";"Roland Fleissner"
"9783453099616";"Nora Roberts"
"9783453099821";"Douglas Adams"
"9783453099821";"John Lloyd"
"9783453099821";"Sven Böttcher"
"9783453108196";"Michael Connelly"
"9783453108196";"Norbert Puszkar"
"9783453124509";"Lauren M. Henderson"
"9783453127012";"John Grisham"
"9783453131163";"Dean R. Koontz"
"9783453131385";"Bea Reiter"
"9783453131385";"Julian May"
"9783453132269";"Clarissa Pinkola Estés"
"9783453132269";"Mascha Rabben"
"9783453136410";"John Grisham"
"9783453137448";"Philip Pullman"
"9783453146976";"Douglas Adams"
"9783453147249";"Wolfgang Hohlbein"
"9783453147461";"Steve Pieczenik"
"9783453147461";"Tom Clancy"
"9783453149793";"Wolfgang Hohlbein"
"9783453149878";"Scott Adams"
"9783453150096";"Annie Proulx"
"9783453150140";"Angelika Naujokat"
"9783453150140";"Chitra Banerjee Divakaruni"
"9783453150225";"Bjarne Reuter"
"9783453150225";"Knut Krüger"
"9783453150249";"Andrei Makine"
"9783453150249";"Holger Fock"
"9783453150249";"Sabine Müller"
"9783453151703";"Kai Meyer"
"9783453151727";"Michael Connelly"
"9783453151789";"Patrick Robinson"
"9783453151932";"Heiner Friedlich"
"9783453151932";"Martin Greenberg"
"9783453151932";"Tom Clancy"
"9783453151956";"Steve Pieczenik"
"9783453151956";"Tom Clancy"
"9783453152274";"Philip Pullman"
"9783453152816";"Ulrich Wickert"
"9783453152892";"Tom Clancy"
"9783453159921";"Peter Robert"
"9783453159921";"Stephen King"
"9783453160781";"Robert Harris"
"9783453161399";"Paul C. Doherty"
"9783453162358";"Sean Russell"
"9783453162907";"Dean R. Koontz"
"9783453164109";"William Gibson"
"9783453164116";"Philip K. Dick"
"9783453164123";"Brian W. Aldiss"
"9783453164123";"Ray Bradbury"
"9783453164130";"Anthony Burgess"
"9783453164154";"Ursula K. Le Guin"
"9783453164161";"David Brin"
"9783453164185";"Alfred Bester"
"9783453164192";"Carl Amery"
"9783453164192";"Jürgen Saupe"
"9783453164192";"Walter M. Miller"
"9783453169241";"John Grisham"
"9783453171480";"Dagmar Ploetz"
"9783453171480";"Rafael Chirbes"
"9783453171725";"Dean Koontz"
"9783453171831";"Steve Pieczenik"
"9783453171831";"Tom Clancy"
"9783453171862";"Tom Clancy"
"9783453171978";"Robert Silverberg"
"9783453172333";"Britta Herz"
"9783453172333";"Karl-Heinz Witzko"
"9783453172333";"Thomas Finn"
"9783453172845";"Kinky Friedman"
"9783453173309";"Ian Stewart"
"9783453173309";"Jack Cohen"
"9783453173309";"Terry Pratchett"
"9783453177390";"Katharina Schmidt"
"9783453177390";"Luigi Guicciardi"
"9783453177543";"Peter Straub"
"9783453177628";"Nicholas Sparks"
"9783453177628";"Susanne Höbel"
"9783453177741";"Thomas Harris"
"9783453177741";"Ulrich Bitz"
"9783453177802";"Carolyn See"
"9783453188518";"Elinor Lenz"
"9783453188518";"Linda Adams"
"9783453189447";"Taiping Shangdi"
"9783453195844";"Sarah Caudwell"
"9783453196643";"Bruce Sterling"
"9783453198845";"Clara Pierre"
"9783453198845";"Gabriele Weber-Jaric"
"9783453198876";"Tom Clancy"
"9783453199262";"Heike Hohlbein"
"9783453199262";"Wolfgang Hohlbein"
"9783453199767";"Stephen Chbosky"
"9783453209411";"Dewey Gram"
"9783453209619";"Douglas Adams"
"9783453210714";"David Sedaris"
"9783453210837";"Giles Smith"
"9783453210998";"Barbara Erskine"
"9783453212152";"Sue Townsend"
"9783453213395";"Colin Forbes"
"9783453217317";"Philip K. Dick"
"9783453861824";"Tom Clancy"
"9783453863590";"Hans J. Alpers"
"9783453863712";"Stan Nicholls"
"9783453864023";"Thomas R. Schmidt"
"9783453864054";"Elke Pohl"
"9783453867222";"Irmela Arnsberger"
"9783453867222";"Paolo Maurensig"
"9783453868311";"Heinz Tophinke"
"9783453868311";"Mark Bowden"
"9783453869806";"Bea Reiter"
"9783453869806";"Heiner Friedlich"
"9783453869806";"John Grisham"
"9783453870215";"Adriana Trigiani"
"9783453870338";"Eva-Christiane Wetterer"
"9783453873193";"David Sedaris"
"9783453873193";"Harry Rowohlt"
"9783455003277";"Sibylle Berg"
"9783455024944";"John Grisham"
"9783455042450";"Siegfried Lenz"
"9783455044317";"Alan Lightman"
"9783455044317";"Friedrich Griese"
"9783455059557";"Erika Pluhar"
"9783458324027";"Bettine Von Arnim"
"9783458324232";"Heinrich Heine"
"9783458329077";"Friedrich Von Oppeln-Bronikows"
"9783458329077";"Niccolò Machiavelli"
"9783458335689";"Gustave Flaubert"
"9783458342779";"Albert Wesselski"
"9783458342779";"Giovanni Di Boccaccio"
"9783462021097";"Renan Demirkan"
"9783462022612";"Bret Easton Ellis"
"9783462025378";"Helge Schneider"
"9783462025866";"Marcus Geiss And Henning Stegelmann"
"9783462025866";"Nick Hornby"
"9783462027310";"Erich Maria Remarque"
"9783462027693";"Benjamin Von Stuckrad-"
"9783462027693";"Benjamin Von Stuckrad-Barre"
"9783462028126";"Noëlle Châtelet"
"9783462029598";"Christine Westermann"
"9783462029918";"Ahne"
"9783462030198";"Daniel Pennac"
"9783462030198";"Eveline Passet"
"9783462030426";"Alexa Hennig Von Lange"
"9783462030532";"Bret Easton Ellis"
"9783462030532";"Clara Drechsler"
"9783462031119";"Silvana Klein"
"9783462031256";"Harald Schmidt"
"9783462032208";"Clara Drechsler"
"9783462032208";"Harald Hellmann"
"9783462032208";"Nick Hornby"
"9783463403021";"Salman Rushdie"
"9783466343751";"Heike Wicklein"
"9783466343751";"Uschi Brunner"
"9783471794487";"James McKean"
"9783473540341";"Morton Rhue"
"9783473540426";"Hermann Vinke"
"9783473580309";"Hans-Georg Noack"
"9783473581535";"Avi"
"9783473581535";"Herbert Günther"
"9783473581535";"Ulli Günther"
"9783473581726";"Morton Rhue"
"9783473581726";"Werner Schmitz"
"9783478088534";"Peter Kummer"
"9783478719612";"Tony Buzan"
"9783485008266";"Katja Rohde"
"9783485008709";"Alexander McCall Smith"
"9783485008709";"Gerda Bean"
"9783492038546";"Julie Myerson"
"9783492038546";"Sabine Maier-Längsfeld"
"9783492040686";"Anita Shreve"
"9783492044516";"Dai Sijie"
"9783492044516";"Giò Waeckerlin Induni"
"9783492045179";"Helmut Dierlamm"
"9783492045179";"Michael Bayer"
"9783492045179";"Michael Moore"
"9783492045179";"Norber"
"9783492045643";"Heike Schlatterer"
"9783492045643";"Helmut Dierlamm"
"9783492045643";"Michael Moore"
"9783492049887";"Paul Watzlawick"
"9783492101653";"Heinz Zahrnt"
"9783492107402";"Anna Wimschneider"
"9783492200134";"Karl Jaspers"
"9783492200547";"Karl Jaspers"
"9783492207003";"Sten Nadolny"
"9783492213479";"Richard P. Feynman"
"9783492215411";"Franziska Stalmann"
"9783492220163";"Carina Von Enzenberg"
"9783492220163";"Hartmut Zahn"
"9783492220163";"Jean Rouaud"
"9783492221009";"Paul Watzlawick"
"9783492221665";"Richard P. Feynman"
"9783492224437";"Walter Krämer"
"9783492224468";"Götz Trenkler"
"9783492224468";"Walter Krämer"
"9783492225922";"Maarten\'t Hart"
"9783492225922";"Marianne Holberg"
"9783492226226";"Mechthild Horn"
"9783492226226";"Rüdiger Nehberg"
"9783492227179";"Rüdiger Nehberg"
"9783492229333";"Gaby Hauptmann"
"9783492229357";"Iris Murdoch"
"9783492229623";"Judith Lennox"
"9783492229623";"Mechtild Sandberg"
"9783492229692";"Madeleine Bourdouxhe"
"9783492229890";"Holly-Jane Rahlens"
"9783492230469";"Frederick Forsyth"
"9783492230551";"Rüdiger Nehberg"
"9783492230841";"Daniel Silva"
"9783492231480";"Manuel Vazquez Montalban"
"9783492232982";"Martin Pollack"
"9783492232982";"Ryszard Kapuscinski"
"9783492233705";"Hans-Joachim Maass"
"9783492233705";"Jan Guillou"
"9783492233712";"Hans-Joachim Maass"
"9783492233712";"Jan Guillou"
"9783492233729";"Hans-Joachim Maass"
"9783492233729";"Jan Guillou"
"9783492233743";"Jan Guillou"
"9783492235624";"Gemma O\'Connor"
"9783492235624";"Inge Leipold"
"9783492235815";"Anne Holt"
"9783492235815";"Gabriele Haefs"
"9783492236010";"Stefanie Kuhn-Werner"
"9783492236010";"Sue Gee"
"9783492236324";"Carina Klein"
"9783492238571";"Gabriele Haefs"
"9783492238571";"Karin Fossum"
"9783492238885";"Bernhard Straub"
"9783492238885";"Manuel Vázquez Montalbán"
"9783492256346";"Jan Guillou"
"9783492256858";"Sara Paretsky"
"9783492260640";"Sonja Hauser"
"9783492260640";"Sujata Massey"
"9783498006310";"Wolfgang Büscher"
"9783498020866";"Bettina Abarbanell"
"9783498020866";"Jonathan Franzen"
"9783498029715";"Erica Fischer"
"9783498029715";"Grete Ost"
"9783498029715";"Siri Hustvedt"
"9783498029715";"Uli Aumüller"
"9783498046262";"Robin Norwood"
"9783498063610";"Gregor Sander"
"9783499100352";"Heinrich Mann"
"9783499101502";"Friedrich Dürrenmatt"
"9783499102271";"Henry Miller"
"9783499102271";"Kurt Wagenseil"
"9783499105814";"Jean-Paul Sartre"
